Date,China,Singapore,Japan,Republic of Korea,Philippines,Australia,Malaysia,New Zealand,Vietnam,Brunei Darussalam,Cambodia,Mongolia,Lao People's Democratic Republic,Fiji,Papua New Guinea,Guam,French Polynesia,New Caledonia,Northern Mariana Islands,Spain,Italy,The United Kingdom,Russian Federation,Germany,France,Turkey,Belgium,Netherlands,Switzerland,Portugal,Sweden,Ireland,Belarus,Israel,Austria,Poland,Romania,Ukraine,Denmark,Serbia,Czechia,Norway,Finland,Kazakhstan,Republic of Moldova,Luxembourg,Hungary,Armenia,Greece,Uzbekistan,Azerbaijan,Croatia,Bosnia and Herzegovina,Iceland,Bulgaria,Estonia,North Macedonia,Slovenia,Slovakia,Lithuania,Latvia,Kyrgyzstan,Cyprus,Albania,Andorra,Georgia,San Marino,Malta,Tajikistan,Montenegro,Monaco,Liechtenstein,Holy See,Kosovo,Isle of Man,Jersey,Guernsey,Faroe Islands,Gibraltar,Greenland,India,Indonesia,Bangladesh,Thailand,Sri Lanka,Maldives,Myanmar,Nepal,Timor-Leste,Bhutan,Iran,Saudi Arabia,Pakistan,Qatar,United Arab Emirates,Egypt,Kuwait,Morocco,Bahrain,Afghanistan,Oman,Iraq,Djibouti,Tunisia,Somalia,Sudan,Lebanon,Jordan,Libya,Syrian Arab Republic,Yemen,occupied Palestinian territory,United States of America,Brazil,Canada,Peru,Ecuador,Mexico,Chile,Dominican Republic,Colombia,Panama,Argentina,Bolivia,Cuba,Honduras,Guatemala,Costa Rica,Uruguay,El Salvador,Jamaica,Paraguay,Venezuela,Trinidad and Tobago,Haiti,Guyana,Bahamas,Barbados,Antigua and Barbuda,Grenada,Saint Lucia,Belize,Saint Vincent and the Grenadines,Dominica,Nicaragua,Saint Kitts and Nevis,Suriname,Puerto Rico,Martinique,Guadeloupe,French Guiana,Bermuda,Aruba,Cayman Islands,Sint Maarten,United States Virgin Islands,Saint Martin,Curaçao,Falkland Islands (Malvinas),Turks and Caicos Islands,Montserrat,British Virgin Islands,Saint Barthélemy,"Bonaire, Sint Eustatius and Saba",Anguilla,Saint Pierre and Miquelon,South Africa,Algeria,Nigeria,Ghana,Cameroon,Guinea,Côte d’Ivoire,Senegal,Democratic Republic of the Congo,Niger,Burkina Faso,Mali,Kenya,Guinea-Bissau,United Republic of Tanzania,Equatorial Guinea,Gabon,Mauritius,Rwanda,Congo,Sierra Leone,Madagascar,Cabo Verde,Liberia,São Tomé and Príncipe,Chad,Ethiopia,Zambia,Togo,Eswatini,Benin,Uganda,Central African Republic,Mozambique,South Sudan,Malawi,Eritrea,Angola,Zimbabwe,Botswana,Burundi,Gambia,Namibia,Seychelles,Mauritania,Comoros
04/11/2020,83369,2108,6005,10480,4195,6238,4346,1035,257,136,120,16,16,16,2,130,51,18,11,157022,147577,70276,13584,117658,89683,47029,26667,23097,24228,15472,9685,8089,1981,10095,13560,5955,5467,2511,5819,3105,5732,6244,2769,859,1438,3223,1310,937,2011,624,991,1495,901,1675,635,1258,711,1160,715,999,612,339,595,416,602,233,344,350,0,255,54,80,8,250,190,183,191,184,113,11,7447,3512,424,2518,197,19,28,9,2,5,68192,3651,4788,2512,3360,1794,993,1448,998,521,546,1280,150,671,12,17,609,372,24,19,1,268,461275,17857,21226,5256,7161,3441,6501,2349,2223,2752,1929,268,564,382,126,539,473,117,63,129,171,109,30,37,41,66,19,12,14,10,12,16,7,11,10,725,154,143,84,48,86,45,50,50,32,14,5,8,9,3,6,2,3,1,2003,1761,305,378,803,194,480,265,215,438,443,74,189,35,32,18,44,318,118,60,7,95,7,37,4,11,65,40,73,12,30,53,11,20,3,9,33,19,11,13,3,4,16,11,7,0
04/12/2020,83482,2299,6748,10512,4428,6289,4530,1049,258,136,122,16,16,16,2,133,51,18,11,161852,152271,78995,15770,120479,92787,52167,28018,24413,24820,15987,10151,8928,2226,10525,13807,6356,5990,2777,5996,3380,5902,6320,2905,897,1560,3270,1410,1013,2081,796,1058,1534,948,1689,661,1304,828,1188,728,1053,630,377,616,446,622,252,356,370,0,262,54,80,8,283,204,198,200,184,113,11,8356,4241,621,2551,199,19,38,9,2,5,70029,4033,5038,2728,3736,1939,1154,1545,1040,555,599,1318,187,685,21,19,619,381,25,25,1,268,492881,19638,22544,5897,7257,3844,6927,2620,2473,2974,1975,275,620,392,137,558,494,118,65,133,171,109,31,37,42,67,21,14,15,10,12,16,7,12,10,788,155,143,86,48,92,45,50,53,33,14,5,8,9,3,6,2,3,1,2028,1825,318,408,803,250,533,278,223,491,443,87,191,38,32,18,49,319,120,60,8,104,7,48,4,11,69,40,73,12,35,53,11,20,4,12,33,19,13,13,3,9,16,11,7,0
4/13/2020,83597,2532,7255,10537,4648,6322,4683,1064,262,136,122,16,19,16,2,133,53,18,11,166019,156363,84283,18328,123016,94382,56956,29647,25587,25220,16585,10483,9655,2578,10878,13937,6674,6300,3102,6174,3630,5991,6415,2974,979,1662,3281,1458,1039,2114,896,1098,1600,1007,1701,675,1309,828,1205,742,1062,651,419,633,446,639,266,356,378,0,267,54,80,8,362,226,198,209,184,129,11,9152,4241,621,2579,210,20,41,12,2,5,71686,4462,5374,2979,4123,2065,1234,1661,1136,607,727,1352,215,707,25,19,630,389,25,25,1,271,524514,20727,23702,6848,7466,4219,7213,2967,2709,3234,1975,300,669,393,153,577,501,125,69,134,171,112,31,37,42,68,21,14,15,13,12,16,9,12,10,897,156,143,86,50,92,53,50,51,33,14,5,9,9,3,6,3,3,1,2173,1914,323,566,803,250,533,280,235,529,443,87,197,39,32,18,57,324,126,70,10,106,7,50,4,18,71,43,76,14,35,54,11,20,4,13,34,19,14,13,5,9,16,11,7,0
4/14/2020,83696,2918,7645,10564,4932,6366,4817,1072,265,136,122,17,19,16,2,134,55,18,11,169496,159516,88625,21102,125098,97050,61049,30589,26551,25499,16934,10948,10647,2919,11235,14043,6934,6633,3372,6318,4054,6059,6488,3064,1091,1712,3292,1512,1039,2145,1054,1148,1650,1034,1711,685,1332,854,1212,769,1070,655,430,662,475,651,296,371,384,0,274,93,80,8,377,228,213,218,184,129,11,10363,4557,803,2613,218,20,62,16,6,5,73303,4934,5716,3231,4521,2190,1300,1763,1362,665,813,1378,298,726,60,29,632,391,26,25,1,274,553882,22169,24786,7519,7529,4661,7525,3167,2776,3400,2252,330,726,397,156,595,512,137,72,147,181,113,40,47,47,71,23,14,15,14,12,16,9,12,10,903,157,143,88,57,92,53,52,51,33,14,5,9,11,3,6,3,3,1,2272,1983,343,566,803,319,626,291,241,548,497,116,208,39,49,21,57,324,127,74,10,106,10,51,4,23,74,45,76,14,35,54,11,21,4,16,34,19,17,13,5,9,16,11,7,0
4/15/2020,83745,3252,8100,10591,5223,6416,4987,1078,266,136,122,30,19,16,2,135,55,18,13,172541,162488,93877,24490,127584,102533,65111,31119,27419,25753,17448,11445,11479,3281,11868,14234,7202,6879,3764,6511,4465,6141,6566,3161,1275,1934,3307,1579,1067,2170,1214,1197,1704,1086,1720,713,1373,908,1220,835,1070,657,449,695,475,659,306,372,393,0,288,93,81,8,387,242,217,219,184,129,11,11439,4839,1012,2643,233,20,74,16,6,5,74877,5369,5988,3428,4933,2350,1355,1888,1528,770,910,1400,363,747,60,32,641,397,35,29,1,288,578268,23430,26146,7519,7603,5014,7917,3286,2852,3472,2336,354,766,407,167,612,483,149,73,159,181,113,40,47,49,72,23,14,15,18,12,16,9,12,10,923,157,145,88,57,92,54,52,51,35,14,11,10,11,3,6,4,3,1,2415,2070,343,636,855,363,638,299,254,570,515,123,216,40,53,41,80,324,134,74,11,110,10,59,4,23,82,45,77,15,35,54,11,28,4,16,34,19,18,13,5,9,16,11,7,0
4/16/2020,83797,3699,8582,10613,5453,6458,5072,1084,267,136,122,30,19,16,2,135,55,18,13,177633,165155,98480,27938,130450,105155,69392,33573,28153,26336,18091,11927,12547,3728,12200,14370,7582,7216,4162,6681,4873,6303,6677,3237,1295,2049,3373,1652,1135,2192,1349,1253,1741,1116,1727,747,1402,974,1248,863,1091,666,466,715,494,673,336,393,399,0,288,93,81,8,397,254,217,223,184,129,11,12380,5136,1231,2672,238,21,85,16,6,5,76389,5862,6505,3711,5365,2505,1405,2024,1677,794,1019,1415,435,780,80,32,658,401,48,33,1,293,604070,25262,27540,10303,7858,5399,8273,3614,2979,3574,2477,397,814,419,180,618,492,159,105,161,193,114,41,48,49,73,23,14,15,18,12,16,9,14,10,974,158,145,95,57,93,54,53,51,35,14,11,10,11,3,6,4,3,1,2506,2160,373,636,855,404,654,314,267,584,528,144,225,43,88,51,87,324,136,117,13,110,10,59,4,27,85,48,77,16,35,55,11,28,4,16,35,19,23,13,5,9,16,11,7,0
4/17/2020,84149,4427,9167,10635,5660,6468,5182,1086,268,136,122,31,19,17,7,135,55,18,13,182816,168941,103097,32008,133830,107778,74193,34809,29214,26651,18841,12540,13271,4204,12591,14448,7918,7707,4662,6879,5318,6433,6791,3369,1480,2154,3444,1763,1159,2207,1380,1283,1791,1169,1739,800,1434,1081,1268,977,1149,675,489,735,518,694,370,426,412,0,303,93,81,8,449,258,219,228,184,131,11,13387,5516,1572,2700,238,23,85,16,18,5,77995,6380,7025,4103,5825,2673,1524,2283,1700,845,1069,1434,591,822,80,32,663,402,49,33,1,295,632781,28320,28884,11475,8225,5847,8807,3755,3105,3751,2598,441,862,426,196,626,493,164,125,174,197,114,41,55,53,75,23,14,15,18,12,16,9,14,10,1043,159,145,96,81,95,60,57,51,35,14,11,11,11,3,6,4,3,1,2605,2268,373,641,855,438,688,335,287,609,543,171,234,46,94,51,95,324,138,117,15,117,55,73,4,27,92,48,81,16,37,55,12,29,4,16,35,19,23,15,5,9,16,11,7,0
4/18/2020,84180,5050,9795,10653,5878,6533,5251,1094,268,136,122,31,19,17,7,135,55,18,14,188068,172434,108696,36793,137439,108163,78546,36138,30449,26997,19022,13216,13980,4779,12855,14603,8379,8067,5106,7073,5690,6549,6791,3489,1546,2264,3480,1834,1201,2207,1450,1340,1814,1210,1754,846,1459,1117,1049,1049,1239,682,506,735,548,703,385,426,422,0,305,98,81,8,480,289,223,234,184,133,11,14378,5923,1838,2733,244,28,94,30,18,5,79494,7142,7481,4663,6302,2844,1658,2564,1744,908,1180,1482,732,864,116,33,668,407,49,38,1,313,665330,30425,30659,13489,8450,6297,9252,4126,3233,4016,2694,465,923,442,214,642,502,177,143,199,204,114,43,57,54,75,23,14,15,18,12,16,9,14,10,1068,159,145,96,83,96,61,35,51,35,14,11,11,11,3,6,5,3,1,2783,2418,373,641,1016,438,742,342,287,627,547,190,246,50,148,51,95,324,138,143,26,117,55,76,4,33,96,52,83,19,37,55,12,31,4,17,35,19,24,15,5,9,16,11,7,0
4/19/2020,84201,5992,10361,10661,6087,6586,5305,1098,268,137,122,31,19,17,7,136,55,18,14,191726,175925,114221,42853,139897,110721,82329,37183,31589,27322,19685,13822,14758,4779,13107,14662,8742,8418,5449,7242,5994,6654,6984,3681,1546,2351,3537,1916,1248,2207,1495,1373,1832,1268,1760,878,1512,1170,1317,1089,1298,712,554,761,548,704,394,455,426,0,308,98,82,8,510,291,234,236,184,133,11,15712,6248,2144,2765,254,34,107,31,19,5,80868,8274,7993,5008,6302,3032,1751,2685,1773,933,1266,1513,732,866,135,66,673,413,49,38,1,320,695353,33682,32400,13489,9022,6875,9730,4335,3439,4210,2784,493,986,457,235,649,508,190,163,202,204,114,44,63,54,75,23,13,15,18,12,16,9,14,10,1118,163,145,96,83,96,61,57,53,37,14,11,11,11,3,6,5,3,1,3034,2534,373,834,1016,477,742,350,327,639,547,216,262,50,148,79,108,325,144,143,30,120,55,81,4,33,105,57,83,22,37,55,12,31,4,17,39,19,25,15,5,9,16,11,7,0
4/20/2020,84237,6588,10751,10674,6259,6612,5389,1105,268,138,122,32,19,17,7,133,55,18,14,195944,178972,120071,42853,141672,111463,86306,38496,32655,27658,20206,14385,15251,4779,13362,14710,9287,8746,5710,7384,6318,6787,7086,3783,1546,2472,3550,1984,1291,2235,1565,1398,1871,1286,1771,915,1528,1207,1330,1161,1326,727,568,767,562,717,399,461,427,0,308,98,82,8,535,297,245,239,185,133,11,17265,6575,2456,2792,271,51,111,31,19,5,17265,9362,8418,5448,6781,3144,1915,2855,1881,996,1410,1539,846,866,164,92,673,417,51,39,1,324,723605,36599,33909,14420,9468,7497,10888,4680,3621,4273,2839,520,1035,472,257,655,517,201,173,206,228,114,44,63,58,75,23,13,15,18,12,16,9,14,10,1213,153,148,96,86,97,61,64,53,37,14,11,11,11,4,6,5,3,1,3158,2629,541,1042,1016,477,847,367,332,648,565,224,270,50,171,79,109,328,147,143,35,121,55,91,4,33,108,61,83,22,37,55,12,35,4,17,39,19,25,20,5,9,16,11,7,0
4/21/2020,84250,8014,11118,10683,6459,6625,5424,1107,268,138,122,33,19,18,7,133,56,18,14,200210,181228,124747,52763,143457,113513,90980,39983,33405,27862,20863,14777,15652,6264,13883,14783,9593,8936,6125,7515,6630,6914,7113,3868,1852,2548,3558,2098,1339,2245,1657,1436,1881,1300,1773,929,1535,1225,1173,1173,1350,739,590,772,609,718,408,462,431,0,312,68,82,9,572,297,249,239,185,133,11,18601,6760,2948,2811,304,67,119,31,23,6,83505,10484,9216,6015,7256,3333,1995,3046,1907,1026,1508,1574,846,884,237,107,677,425,51,39,1,329,751273,38654,35383,15628,10128,8261,10507,4964,3792,4467,2960,564,1087,477,289,660,528,218,196,208,256,114,47,65,60,75,23,13,15,18,12,16,9,15,10,1252,163,148,97,86,97,61,67,53,37,14,11,11,11,4,6,5,3,1,3300,2718,541,1042,1163,622,879,377,350,655,576,246,281,50,255,79,120,328,147,160,43,121,55,99,4,33,111,65,84,24,54,55,12,35,4,17,39,24,25,20,6,10,16,11,7,0
4/22/2020,84287,9125,11496,10694,6599,6647,5482,1113,268,138,122,34,19,18,7,133,57,18,14,204178,183957,129048,57999,145694,116151,95591,40956,34134,27981,21379,15322,16040,6723,13942,14833,9856,9242,6592,7695,6890,7041,7166,4014,1995,2641,3618,2168,1377,2401,1657,1480,1908,1340,1778,975,1552,1231,1340,1199,1370,748,612,784,634,723,411,476,443,0,313,68,82,9,604,307,250,239,185,133,11,19984,7135,3382,2826,310,83,121,42,23,6,84802,11631,9749,6533,7755,3490,2080,3209,1973,1092,1614,1602,945,901,286,140,682,428,59,42,1,335,776907,40581,37374,16325,10398,8772,10832,5044,3977,4658,3073,598,1137,494,294,662,535,225,223,208,285,114,57,66,64,75,23,14,15,18,12,16,10,15,10,1298,163,148,97,86,97,66,68,54,37,14,11,11,11,4,6,5,3,1,3465,2811,541,1042,1163,688,916,412,359,657,581,258,296,50,255,79,156,328,150,165,50,121,67,101,4,34,114,70,86,24,54,56,14,39,4,18,39,24,28,20,11,10,16,11,7,0
4/23/2020,84302,10141,11919,10702,6710,6643,5532,1112,268,138,122,35,19,18,8,133,57,18,14,208389,187327,133499,62772,148046,117961,98674,41889,34842,28186,21982,16004,16671,7281,14498,14924,10169,9710,7170,7912,7114,7136,7250,4129,2025,2778,3654,2284,1473,2408,1716,1518,1950,1367,1785,1024,1559,1259,1353,1244,1398,761,631,790,634,724,420,488,444,0,314,68,82,9,630,307,255,241,185,133,11,21393,7418,3772,2839,330,85,127,45,23,7,85996,12772,10513,7141,8238,3659,2248,3446,2027,1176,1716,1631,974,909,286,162,682,435,60,42,1,336,800926,43079,38923,17837,10850,9501,11296,5300,4149,4821,3197,609,1189,510,316,669,543,237,233,213,288,115,58,67,65,75,24,14,15,18,13,16,10,15,10,1298,164,148,97,98,100,66,71,54,38,14,12,11,11,4,6,5,3,1,3635,2910,541,1154,1163,761,952,442,359,662,600,293,303,50,285,84,166,329,153,186,61,121,67,101,7,34,116,74,88,31,54,61,14,41,4,23,39,24,28,22,11,10,16,11,7,0
4/24/2020,84311,11178,12388,10708,6981,6667,5603,1114,268,138,122,35,19,18,8,135,57,18,14,213024,189973,138082,68622,150383,119583,101790,42797,35729,28414,22353,16755,17607,8022,14803,14985,10511,10096,7647,8073,7276,7188,7345,4284,2025,2926,3665,2383,1523,2463,1778,1548,1981,1413,1789,1097,1592,1300,1325,1325,1410,778,656,795,678,726,431,501,445,0,316,68,82,9,669,307,255,243,187,133,11,23077,7775,4186,2854,368,94,139,48,24,7,87026,13930,11155,7764,8756,3891,2399,3568,2217,1226,1716,1677,986,918,328,174,688,437,60,42,1,336,830053,45757,40813,19250,11183,10544,11812,5543,4356,4992,3340,672,1235,519,342,681,549,250,243,213,298,115,62,67,70,76,24,15,15,18,13,16,10,15,10,1416,170,148,107,99,100,66,73,54,38,14,12,11,11,5,6,5,3,1,3953,3007,981,1154,1401,862,1004,479,394,671,600,309,320,52,285,84,166,331,154,186,64,12,67,101,8,34,116,76,88,31,58,63,16,41,4,33,39,25,28,22,11,10,16,11,7,0
4/25/2020,84324,12075,12829,10718,7192,6687,5691,1117,270,138,122,36,19,18,8,136,57,18,14,219764,192994,143468,68622,152438,121338,104912,44293,36535,28595,22797,17567,18184,8773,15028,15068,10892,10417,8125,8210,7483,7273,7408,4395,2416,3110,3695,2443,1596,2490,1836,1592,2009,1428,1789,1188,1605,1326,1373,1360,1410,784,665,804,678,733,456,513,447,0,319,68,82,9,703,308,276,245,187,133,11,24506,8211,4689,2907,420,116,144,49,24,7,88194,15102,11940,8525,9281,4092,2614,3758,2518,1330,1905,1708,999,922,328,174,696,441,61,42,1,340,860772,49492,42739,20914,22719,11633,12306,5749,4561,5166,3479,703,1285,562,384,686,557,261,257,220,318,115,72,70,72,76,24,15,15,18,14,16,11,15,10,1276,170,149,109,99,100,66,73,54,38,14,12,11,11,5,6,5,3,1,4220,3127,1095,1279,1403,954,1077,545,416,681,616,325,336,52,300,212,172,331,176,200,82,122,88,117,8,40,117,84,90,40,58,75,19,65,5,33,39,25,29,22,12,10,16,11,7,0
4/26/2020,84338,12693,13182,10728,7294,6703,5742,1121,270,138,122,37,19,18,8,137,57,18,14,219764,195351,148381,74588,154175,122875,107773,45325,37190,28978,23392,18177,18561,9590,15398,15134,11273,10635,8617,8445,7779,7352,7467,4475,2601,3304,3711,2500,1746,2506,1865,1617,2016,1485,1790,1247,1635,1367,1388,1373,1438,804,682,810,712,738,485,513,448,0,319,68,83,9,731,308,278,245,187,136,11,26496,8607,4998,2922,460,137,146,49,24,7,89328,16299,12723,9358,9813,4319,2892,3897,2589,1463,1998,1763,1008,939,390,213,704,444,61,42,1,342,899281,52995,44353,21648,22719,12872,12858,5926,4881,5338,3701,807,1337,591,430,687,563,274,288,223,318,115,72,73,72,77,24,15,15,18,14,16,11,15,10,1276,170,149,109,99,100,70,73,55,38,14,13,11,11,6,6,5,3,1,4361,3256,1182,1279,1518,996,1111,614,442,684,629,370,343,52,300,258,176,331,183,200,86,124,90,120,8,46,122,84,96,56,58,75,19,70,5,33,39,25,31,22,12,10,16,11,7,0
4/27/2020,84341,13624,13385,10738,7579,6713,5780,1122,270,138,122,38,19,18,8,137,57,18,14,207634,197675,152844,87147,155193,123279,110130,46134,37845,28978,23864,18640,19262,10463,15398,15189,11617,11036,9009,8575,8042,7404,7505,4576,2791,3408,3723,2538,1808,2506,1887,1645,2030,1516,1792,1300,1643,1386,1407,1379,1449,812,695,817,726,740,496,538,448,0,321,68,83,9,763,308,280,245,187,141,11,27892,8882,5416,2931,523,188,146,51,24,7,90481,17522,13328,10287,10349,4534,3075,4065,2647,1531,2049,1820,1023,949,436,237,707,447,61,42,1,342,931698,58509,45778,25331,22719,13842,13331,6135,5142,5538,3838,866,1369,627,473,693,596,298,305,228,323,115,72,74,78,79,24,18,15,18,14,16,13,15,10,1371,175,149,109,109,100,70,74,55,38,14,13,11,11,6,6,5,3,1,4546,3382,1273,1550,1621,1094,1150,671,459,696,632,389,355,53,300,258,176,332,191,200,93,128,106,124,8,46,123,88,98,59,64,75,19,76,6,34,39,26,31,22,15,10,16,11,7,0
4/28/2020,84347,14423,13576,10752,7777,6725,5820,1124,270,138,122,38,19,18,8,138,58,18,14,209465,199414,157153,93558,156337,127008,112261,46687,38245,29081,24027,18926,19648,12208,15466,15256,11902,11339,9410,8698,8275,7449,7533,4695,2982,3481,3729,2649,1867,2534,1924,1678,2039,1564,1792,1363,1647,1399,1407,1381,1449,818,708,822,736,748,511,538,450,0,321,68,83,9,780,308,281,247,187,141,11,29435,9096,5913,2938,523,214,146,52,24,7,91472,18811,13915,11244,10839,4782,3288,4120,2723,1703,2131,1847,1035,967,480,275,710,449,61,43,1,342,960916,61888,47316,27517,23240,14677,13813,6293,5379,5779,3892,950,1389,661,500,695,606,323,305,228,325,116,74,74,80,79,24,18,15,18,15,16,13,15,10,1389,175,149,111,109,100,70,74,59,38,16,13,12,11,6,6,6,3,1,4793,3517,1337,1550,1621,1163,1164,735,471,701,632,408,363,73,300,258,176,334,207,207,99,128,106,133,8,46,124,89,99,65,64,79,42,76,6,36,39,27,31,22,15,10,16,11,7,0
4/29/2020,84369,14951,13852,10761,7958,6738,5851,1126,270,138,122,38,19,18,8,140,58,18,14,210773,201505,161149,99399,157641,125464,114653,47334,38416,29181,24322,19621,19877,12208,15782,15314,12218,11616,9866,8851,8497,7504,7605,4740,3078,3638,3741,2727,1932,2534,1955,1717,2047,1588,1795,1399,1660,1421,1408,1384,1449,836,729,837,766,753,517,553,450,0,321,68,83,10,790,308,283,247,187,141,11,31332,9511,6462,2947,619,245,150,54,24,7,92584,20077,14885,11921,11380,5042,3440,4252,2811,1827,2274,1928,1072,975,528,318,717,449,61,43,1,343,983457,66501,49014,28699,24258,15529,14365,6416,5597,6021,4019,1014,1437,702,530,697,620,345,364,230,329,116,76,74,80,80,24,18,15,18,15,16,13,15,10,1400,175,149,124,110,100,70,75,59,38,16,13,12,11,6,6,6,3,1,4996,3649,1337,1671,1705,1240,1183,823,491,709,638,424,374,73,300,315,238,332,212,207,104,128,113,141,11,52,126,95,99,71,64,79,50,76,34,36,39,27,32,23,15,10,16,11,7,0
4/30/2020,84373,15641,14088,10765,8212,6746,5945,1129,270,138,122,38,19,18,8,141,58,18,14,212917,203591,165225,106498,159119,127066,117589,47859,38802,29324,24505,20302,20253,13187,15782,15264,12640,11978,10406,9008,8724,7579,7667,4906,3333,3771,3769,2775,2066,2576,2031,1766,2062,1689,1797,1447,1666,1442,1418,1391,1375,849,746,843,773,753,539,563,463,0,322,68,83,10,799,309,284,247,187,141,11,33050,9771,7103,2954,649,256,150,57,24,7,93657,21402,15759,12564,11929,5268,3740,4359,2921,1827,2348,2003,1077,980,582,375,721,451,61,43,6,344,1003974,71886,50363,31190,24675,16752,14885,6652,5949,6200,4201,1053,1467,738,557,705,625,377,381,239,329,116,76,75,80,80,24,19,17,18,16,16,13,15,10,1433,175,151,125,111,100,73,75,62,38,16,13,12,11,6,6,6,3,1,5350,3848,1532,1671,1806,1351,1238,882,500,713,638,482,384,77,480,315,276,332,225,220,116,128,113,141,11,52,130,97,109,91,69,79,50,76,34,36,39,27,32,23,15,11,16,11,7,0
05/01/2020,84385,16169,14281,10774,8488,6762,6002,1132,270,138,122,38,19,18,8,142,58,18,14,213435,205463,171257,114431,159119,128121,120204,48519,39316,29503,25056,21092,20612,14027,16004,15457,12877,12240,10861,9158,9009,7682,7710,4995,3551,3897,3784,2863,2148,2591,2046,1804,2076,1757,1797,1506,1689,1465,1429,1396,1385,858,756,850,773,746,566,569,465,15,322,68,83,11,799,311,290,251,187,141,11,35043,10118,7667,2960,665,396,151,57,24,7,94640,22753,16817,13409,12481,5537,4024,4423,3040,2171,2447,2085,1089,994,601,442,725,453,61,43,6,344,1035353,78162,52056,33931,24934,17799,16023,6972,6211,6378,4304,1110,1501,771,585,713,630,395,396,249,331,116,76,78,80,80,24,20,17,18,16,16,14,15,10,1539,178,152,126,111,100,73,76,66,38,16,13,12,11,6,6,6,3,1,5647,4006,1932,2074,1832,1495,1275,933,572,719,645,490,396,201,480,315,276,332,243,220,124,132,121,141,16,73,131,106,116,100,84,81,64,76,35,37,39,27,32,23,15,12,16,11,8,1
05/02/2020,84388,17101,14545,10780,8772,6767,6071,1134,270,138,122,38,19,18,8,142,58,18,14,215216,207428,177458,124054,161703,128722,122392,49032,39791,29622,25351,21520,20833,14917,16152,15531,13105,12567,11411,9311,9205,7737,7759,5051,3785,3980,3802,2942,2273,2591,2094,1854,2085,1757,1798,1588,1694,1494,1434,1403,1399,870,769,857,789,746,582,580,467,32,322,68,83,11,813,311,290,251,187,144,11,37336,10551,8238,2966,690,468,151,59,24,7,95646,24097,18114,14096,13038,5859,4377,4569,3170,2469,2483,2153,1097,998,601,533,729,459,63,44,7,353,1067127,85380,53657,36976,26336,19224,17008,7288,6507,6532,4476,1167,1537,804,599,719,643,424,422,266,333,116,81,82,81,81,24,20,17,18,16,16,14,15,10,1575,179,152,128,114,100,73,76,66,38,16,13,12,11,6,6,6,3,1,5951,4154,2170,2074,2069,1537,1275,1024,604,728,649,508,411,257,480,315,308,332,249,229,136,135,121,152,16,73,133,109,123,106,90,83,64,79,45,37,39,29,34,23,15,12,16,11,8,1
05/03/2020,84393,17548,14839,10793,8928,6783,6176,1136,270,138,122,39,19,18,8,144,58,18,14,216582,209328,182264,134687,162496,129458,124375,49517,40236,29734,25190,22082,21176,15828,16152,15558,13375,12732,11913,9407,9362,7755,7759,5179,3877,4052,3812,2998,2386,2620,2127,1894,2088,1757,1798,1594,1699,1506,1439,1407,1406,871,795,864,795,747,589,580,467,76,322,68,83,11,823,315,290,252,187,144,11,39980,10843,8790,2969,705,519,151,59,24,7,96448,25459,19103,14872,13599,6193,4619,4729,3284,2469,2568,2219,1112,1009,671,592,733,460,63,44,10,353,1093880,91589,55572,40459,27464,20739,18435,7578,7006,6720,4532,1229,1611,899,644,725,648,446,432,333,345,116,85,82,82,81,24,20,17,18,16,16,14,15,10,1757,180,152,128,114,100,74,76,66,38,16,13,12,11,6,6,6,3,1,6336,4295,2388,2169,2077,1586,1362,1115,674,736,652,544,435,260,480,315,335,332,255,229,155,149,152,154,23,117,133,119,123,108,90,85,72,79,45,38,39,35,34,23,19,17,16,11,8,3
05/04/2020,84400,18205,15057,10801,9223,6801,6298,1137,271,138,122,39,19,18,8,146,58,18,14,217466,210717,186603,145268,163175,129708,126045,49906,40571,29822,25282,22317,21506,17489,16152,15597,13693,13163,12331,9523,9464,7781,7809,5254,3988,4121,3824,3035,2507,2626,2160,1932,2096,1857,1799,1618,1700,1511,1439,1408,1410,879,830,872,795,749,593,582,477,128,322,95,83,11,851,320,291,252,187,144,11,42533,11192,9455,2987,718,527,155,75,24,7,97424,27011,20084,15551,14163,6465,4983,4903,3356,2469,2568,2219,1112,1009,722,592,737,461,63,44,10,353,1125719,96559,59365,42534,29538,22088,19663,7954,7285,7090,4681,1470,1649,1010,688,733,652,490,463,370,345,116,85,82,82,81,25,21,17,18,16,16,14,15,10,1808,181,152,128,115,100,74,76,66,38,16,13,12,11,6,6,6,3,1,6783,4474,2388,2169,2077,1650,1398,1273,682,750,662,563,466,292,480,315,335,332,259,229,157,151,165,158,23,117,135,124,124,112,90,88,72,80,46,39,39,35,34,23,19,17,16,11,8,3
